file,mean_path_length,mean_economy_of_motion,mean_rms_jerk,mean_smoothness_score,mean_duration_s
Needle_Passing_B001.txt,0.8377698085085515,0.7467184276875003,1.6354652752921692,-12.935855511313386,114.56666666666666
Needle_Passing_B002.txt,0.676889419122767,0.45298905749999974,1.317279891975843,-12.72654829902657,105.86666666666666
Needle_Passing_B003.txt,0.5771651396882149,0.36840888956250006,1.2006579328556497,-12.836476726002903,107.89999999999999
Needle_Passing_B004.txt,0.48323985650986684,0.27315857981249964,1.1279172559400445,-12.634139850864345,96.23333333333333
Needle_Passing_B005.txt,0.31707292278507127,0.2963611648125001,1.2817144274270076,-12.294722652385481,69.83333333333333
Needle_Passing_C001.txt,1.328609630106031,2.600828322468749,2.581238007284822,-13.522253943019507,143.73333333333332
Needle_Passing_C002.txt,1.309282745483439,3.0861777279375,2.9941858795684997,-13.204086048749517,120.39999999999999
Needle_Passing_C003.txt,1.403939890159215,3.085706319749999,3.0315113398567,-13.122738327119439,119.03333333333333
Needle_Passing_C004.txt,0.8941507423771875,2.173027014,3.2572339257726823,-12.57547374882178,81.0
Needle_Passing_C005.txt,0.9404309029190219,1.9313257764375003,2.92757716853746,-12.569109636265317,85.2
Needle_Passing_D001.txt,1.2607482062337336,1.4332591650937507,1.7646694427647747,-13.438042463519484,155.0
Needle_Passing_D002.txt,0.8135316776760453,0.9139120380000003,1.711698319422732,-12.883576418320075,109.46666666666667
Needle_Passing_D003.txt,1.0070081962790898,1.4091355830937498,2.128339651974692,-12.84781270729391,107.76666666666667
Needle_Passing_D004.txt,0.9498270785160158,1.1500668765000004,2.1559094837051607,-12.44914464309128,90.3
Needle_Passing_D005.txt,0.6272409577426912,0.7747418204999997,2.0495989055410675,-12.126745073005628,70.76666666666667
Needle_Passing_E001.txt,1.004992677484025,1.0472047655625003,1.9524278433346263,-12.78953249071171,108.5
Needle_Passing_E002.txt,0.8341926419801784,0.6485019283125,1.3901957230713817,-13.059949679188549,126.7
Needle_Passing_E003.txt,1.0233136328371701,1.2007580096249997,1.9876909247809502,-12.912912836595027,113.76666666666667
Needle_Passing_E004.txt,0.76165471201963,0.6563159991562498,1.5050188418652097,-12.899431457687012,112.5
Needle_Passing_E005.txt,0.8015690287116044,0.7587929348437503,1.6282564270373077,-12.883623080944389,110.83333333333333
Needle_Passing_F001.txt,0.7193514833684773,1.0076764879687499,2.4309920710387782,-11.824784598275356,62.333333333333336
Needle_Passing_F002.txt,0.7362273146172653,1.0649329250625001,2.6463701933005304,-11.765683235254723,59.699999999999996
Needle_Passing_F003.txt,1.0134446204246,2.0946207259687504,3.2943336966575165,-12.355164514338728,77.36666666666666
Needle_Passing_F004.txt,0.821060726890772,1.5376747665937502,3.0237049881743285,-11.780558478225403,59.53333333333333
Needle_Passing_F005.txt,0.8401325323200515,1.0100111602500004,1.8578709152496256,-13.01828034800447,113.36666666666666
Needle_Passing_G001.txt,0.8509293584642841,0.7068547873125002,1.3354113692395027,-13.563143261208692,156.76666666666665
Needle_Passing_G002.txt,0.7202220615290899,0.59441625140625,1.4971962255216087,-12.896475230749644,110.53333333333333
Needle_Passing_G003.txt,1.4264565312298094,1.77828161146875,2.320887308290357,-13.289103334698734,139.43333333333334
Needle_Passing_G004.txt,0.9140324881905895,0.8779708656562498,1.6962233661085502,-13.183496863018997,128.13333333333333
Needle_Passing_G005.txt,1.0268649573261597,1.0563966109687501,1.6849792578329996,-13.41555779504328,146.06666666666666
Needle_Passing_H001.txt,1.174325818791111,1.5186520583437497,1.9562169245113281,-13.434717193289902,146.3
Needle_Passing_H002.txt,1.1200081152791097,2.4953598500624996,3.0822004865998553,-13.413204307397335,123.33333333333333
Needle_Passing_H003.txt,0.9420715169662568,1.4464119957187491,2.279500452912378,-12.813141698918734,101.86666666666666
Needle_Passing_H004.txt,0.8997670013099298,1.0700142482812498,1.8215881695035403,-13.124880044672288,121.73333333333333
Needle_Passing_H005.txt,0.8382879331732982,1.1345204621250005,1.933900230893519,-12.984375120462019,110.5
Needle_Passing_I001.txt,1.6707921074152972,2.0826827071875,2.1347031203580613,-13.72295677204513,178.5
Needle_Passing_I002.txt,1.1115149973841718,1.3858023315937498,2.1344614141494183,-12.925518220079805,114.73333333333333
Needle_Passing_I003.txt,1.3401932719753804,1.5773418056249993,1.9450478129639222,-13.526599474101562,158.66666666666666
Needle_Passing_I004.txt,1.0707901426166997,1.4983134384374996,2.2045203079128934,-13.360580711739361,132.56666666666666
Needle_Passing_I005.txt,1.0060611065890899,1.2873278868749995,2.0961018268963,-12.972168384539511,113.73333333333333
